,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu,levenshtein,old_cosine_sim,jaccard,elmo,cosine
787,788,3/1/20 5:39,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384314984,0.435464457
788,789,3/1/20 5:40,angina,Angina Pectoris,0,0,,1,1,1,1,0.263157895,0.4,0.790912986,0.333333333,0.39541316,0.7917106
789,790,3/1/20 5:40,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384314954,0.435464457
790,791,3/1/20 5:40,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384907335,0.435464457
791,792,3/1/20 5:40,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384907871,0.435464457
792,793,3/1/20 5:40,shortness of breath,Dyspnea,0,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.344309211,0.526951546
793,794,3/1/20 5:41,SOB,Dyspnea,1,0,,1,1,1,1,0,0.142857143,0.653896809,0.111111111,0.276212662,0.663952172
794,795,3/1/20 5:41,shortness of breath,Dyspnea,0,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.345297188,0.526951546
795,796,3/1/20 5:41,SOB,Palpitations,1,0,,1,1,1,1,0,0.142857143,0.653896809,0.111111111,0.314131647,0.677968442
796,797,3/1/20 5:41,complications,Complication,1,0,,1,1,1,1,1,0.923076923,0.785142183,0.9,0.833476603,0.727651894
797,798,3/1/20 5:42,COMPLICATIONS,Complication,1,0,,1,1,1,1,1,0.923076923,0.785142183,0.9,0.833737731,0.727651894
798,799,3/1/20 5:42,Complications,Complication,0,0,,1,1,1,1,1,0.923076923,0.785142183,0.9,0.833737254,0.727651894
799,800,3/1/20 5:42,Complications,Complication,0,0,,1,1,1,1,1,0.923076923,0.785142183,0.9,0.833737195,0.727651894
800,801,3/1/20 5:42,Complications,Complication,0,0,,1,1,1,1,1,0.923076923,0.785142183,0.9,0.833737314,0.727651894
801,802,3/1/20 5:42,YES,Yes - Presence findings,0,0,,0,,,,0.135135135,0.130434783,0.452659495,0.230769231,0.417482585,0.405620967
802,803,3/1/20 5:43,dizziness,Dizziness,0,0,,1,1,1,1,1,1,1,1,0.936695814,1
803,804,3/1/20 5:43,YES,Yes - Presence findings,0,0,,0,,,,0.135135135,0.130434783,0.452659495,0.230769231,0.41741848,0.405620967
804,805,3/1/20 5:43,YES,Yes - Presence findings,0,0,,0,,,,0.135135135,0.130434783,0.452659495,0.230769231,0.416368604,0.405620967
805,806,3/1/20 5:43,dizziness,Dizziness,0,0,,1,1,1,1,1,1,1,1,0.936686933,1
806,807,3/1/20 5:43,YES,Yes - Presence findings,0,0,,0,,,,0.135135135,0.130434783,0.452659495,0.230769231,0.41741848,0.405620967
807,808,3/1/20 5:44,dizziness,Dizziness,0,0,,1,1,1,1,1,1,1,1,0.936703086,1
808,809,3/1/20 5:44,dizziness,Dizziness,0,0,,1,1,1,1,1,1,1,1,0.937238455,1
809,810,3/1/20 5:44,dizziness,Dizziness,0,0,,1,1,1,1,1,1,1,1,0.937239349,1
810,811,3/1/20 5:44,ejection,Ejection as a Sports activity,0,0,,0,,,,0.108695652,0.275862069,0.307652796,0.5,0.265927047,0.233543556
811,812,3/1/20 5:45,ejection,Ejection as a Sports activity,0,0,,0,,,,0.108695652,0.275862069,0.307652796,0.5,0.265664786,0.233543556
812,813,3/1/20 5:45,labs,Laboratory test finding,0,0,,0,,,,0.178571429,0.173913043,0.223656754,0.266666667,0.41894564,0.23801566
813,814,3/1/20 5:45,ejection,Ejection as a Sports activity,0,0,,0,,,,0.108695652,0.275862069,0.307652796,0.5,0.265685648,0.233543556
814,815,3/1/20 5:45,ejection,Ejection as a Sports activity,0,0,,0,,,,0.108695652,0.275862069,0.307652796,0.5,0.26567021,0.233543556
815,816,3/1/20 5:45,labs,Laboratory test finding,0,0,,0,,,,0.178571429,0.173913043,0.223656754,0.266666667,0.418946981,0.23801566
816,817,3/1/20 5:45,LABS,Laboratory test finding,0,0,,0,,,,0.178571429,0.173913043,0.223656754,0.266666667,0.419566125,0.23801566
817,818,3/1/20 5:47,no known drug allergies,No known allergy,0,0,,1,1,1,1,1.018145161,0.652173913,0.25765729,0.666666667,0.705251873,0.288917593
818,819,3/1/20 5:47,LABS,Laboratory test finding,0,0,,0,,,,0.178571429,0.173913043,0.223656754,0.266666667,0.418583095,0.23801566
819,820,3/1/20 5:48,back pain,Back Pain,0,0,,1,1,1,1,1,1,1,1,0.904405296,1
820,821,3/1/20 5:48,back pain,Back Pain,0,0,,1,1,1,1,1,1,1,1,0.902960718,1
821,822,3/1/20 5:48,back pain,Back Pain,0,0,,1,1,1,1,1,1,1,1,0.902918339,1
822,823,3/1/20 5:48,PROM,"Fetal Membranes, Premature Rupture",0,0,,1,1,1,1,0,0.088235294,0.603748381,0.2,0.432665259,0.50621841
823,824,3/1/20 5:49,Chronic pain,Chronic pain,0,0,,1,1,1,1,1,1,1,1,0.91282177,1
824,825,3/1/20 5:49,chronic pain,Chronic pain,0,0,,1,1,1,1,1,1,1,1,0.909867108,1
825,826,3/1/20 5:49,CELLULITIS,Cellulitis,0,0,Structure of left lower leg,1,1,1,1,1,1,1,1,0.93840462,1
826,827,3/1/20 5:49,cellulitis,Cellulitis,0,0,Bone structure of tibia,1,1,1,1,1,1,1,1,0.945850372,1
827,828,3/1/20 5:55,blood clots,Thrombus,0,0,Blood,1,1,1,1,0,0.181818182,0.450980633,0.333333333,0.297809809,0.327928223
828,829,3/1/20 6:02,thrombus,Thrombus,0,0,,1,1,1,1,1,1,1,1,0.932757556,1
829,830,3/1/20 6:02,thrombus,Thrombus,0,0,,1,1,1,1,1,1,1,1,0.934017181,1
830,831,3/1/20 6:03,no known drug allergies,No known allergy,0,0,,0,,,,1.018145161,0.652173913,0.25765729,0.666666667,0.704794288,0.288917593
831,832,3/1/20 6:03,No Known Allergies,No known allergy,0,0,,1,1,1,1,1.25,0.833333333,0.855543911,0.769230769,0.804371774,0.405377183
832,833,3/1/20 6:04,ACTIVITY,Regular exercise (observable entity),0,0,,1,1,1,1,0.263157895,0.470588235,0.438851446,0.545454545,0.349906802,0.114493954
833,834,3/1/20 6:05,blood clots,Thrombus,0,0,Blood,1,1,1,1,0,0.181818182,0.450980633,0.333333333,0.298889011,0.327928223
834,835,3/1/20 6:06,diaphoresis,Increased sweating,0,0,,1,1,1,0,0.263157895,0.166666667,0.547777787,0.4,0.37283209,0.405083008
835,836,3/1/20 6:07,bright red blood per rectum,Normal weight,0,0,Rectum,1,1,1,1,0,0.148148148,0.795645177,0.411764706,0.474305034,0.114251356
836,837,3/1/20 6:07,allergy to IBUPROFEN,Ibuprofen allergy,0,0,,1,1,1,1,0.476190476,0.15,0.445253629,0.933333333,0.720968783,0.413635383
837,838,3/1/20 6:08,no significant change,Source,0,0,,0,,,,0.333333333,0.523809524,1,0.769230769,0.331451565,-0.03878949
838,839,3/1/20 6:09,flexion,"Flexion, function",0,0,,1,1,1,1,0,0.411764706,0.702616543,0.583333333,0.496507257,0.654779553
839,840,3/1/20 6:09,management,Management procedure,0,0,,1,1,1,1,0.263157895,0.5,0.595465705,0.461538462,0.57371074,0.614554733
840,841,3/1/20 6:09,no nausea or vomiting,No vomiting,0,0,,1,1,1,1,0.454545455,0.523809524,0.467140847,0.615384615,0.518072605,0.425361998
841,842,3/1/20 6:10,swollen,Swelling,0,0,,1,1,1,1,0,0.625,0.663924158,0.625,0.496552914,0.666805804
842,843,3/1/20 6:11,swelling,Swelling,0,0,,1,1,1,1,1,1,1,1,0.928463757,1
843,844,3/1/20 6:11,difficult,Has difficulty doing (qualifier value),0,0,,1,1,1,1,0,0.236842105,0.259914891,0.333333333,0.286995441,0.164099558
844,845,3/1/20 6:11,SOCIAL HISTORY,Social and personal history,0,0,,1,1,1,1,0.263157895,0.518518519,0.428094853,0.733333333,0.60881871,0.41527347
845,846,3/1/20 6:11,fevers,Fever,1,0,,1,1,1,1,1,0.833333333,0.863511384,0.8,0.837812006,0.731143177
846,847,3/1/20 6:11,fevers,Fever,1,0,,1,1,1,1,1,0.833333333,0.863511384,0.8,0.840479016,0.731143177
847,848,3/1/20 6:12,carotid bruits,Carotid bruit,0,0,,1,1,1,1,1.277777778,0.928571429,0.813913733,0.909090909,0.815349638,0.704374261
848,849,3/1/20 6:12,ataxia,Ataxia,0,0,,1,1,1,1,1,1,1,1,0.927967668,1
849,850,3/1/20 6:12,murmur,Carotid bruit,0,0,,1,1,1,1,0.263157895,0.5,0.36337319,0.375,0.30173251,0.536556445
850,851,3/1/20 6:12,ataxia,Ataxia,0,0,,1,1,1,1,1,1,1,1,0.928989172,1
851,852,3/1/20 6:12,movements,Movement,1,0,,1,1,1,1,1,0.888888889,0.892545104,0.857142857,0.816009104,0.833140373
852,853,3/1/20 6:12,emotional,Emotional,0,0,,1,1,1,0,1,1,1,1,0.90396589,1
853,854,3/1/20 6:14,INR,International Normalized Ratio,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.912657142,1
854,855,3/1/20 6:14,amp,Adenosine Monophosphate,0,0,,1,1,1,1,0,0.130434783,0.469460875,0.25,0.307319313,0.445569336
855,856,3/1/20 6:14,INR,International Normalized Ratio,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.908639252,1
856,857,3/1/20 6:15,INR,International Normalized Ratio,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.911820292,1
857,858,3/1/20 6:15,INR,International Normalized Ratio,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.911824882,1
858,859,3/1/20 6:15,INR,International Normalized Ratio,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.911824942,1
859,860,3/1/20 6:15,POTASSIUM CHLORIDE,Adenosine Monophosphate,0,0,,1,1,1,1,1,1,1,1,0.56819886,0.424600635
860,861,3/1/20 6:16,INR,International Normalized Ratio,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.91164577,1
861,862,3/1/20 6:19,NIFEREX-150,Adenosine Monophosphate,0,0,,1,1,1,1,1,1,0,1,0.371954322,0
862,863,3/1/20 6:20,PLAVIX,Adenosine Monophosphate,0,0,,1,1,1,1,1,1,1,1,0.382283479,0.123866672
863,864,3/1/20 6:21,Electrocardiogram,Electrocardiography,0,0,,1,1,1,1,0,0.842105263,0.881710649,0.714285714,0.872453511,0.838436007
864,865,3/1/20 6:22,pain control,Pain control,0,0,,1,1,1,1,1,1,1,1,0.925868571,1
865,866,3/1/20 6:22,Electrocardiogram,Electrocardiography,0,0,,1,1,1,1,0,0.842105263,0.881710649,0.714285714,0.87166661,0.838436007
866,867,3/1/20 6:23,low fat/cholesterol diet,Pain control,0,0,,1,1,1,1,0.166666667,0.257142857,0.058305182,0.65,0.563780308,0.105745851
867,868,3/1/20 6:23,ECG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.337476489,0.454545455,0.475615025,0.253381173
868,869,3/1/20 6:23,grafting,Grafting procedure,0,0,,1,1,1,1,0.263157895,0.444444444,0.756766021,0.5,0.528740168,0.73676306
869,870,3/1/20 6:23,ECG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.337476489,0.454545455,0.477443576,0.253381173
870,871,3/1/20 6:23,ECG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.337476489,0.454545455,0.475694418,0.253381173
871,872,3/1/20 6:23,visual field exam,Visual field study,0,0,,1,1,1,1,0.625,0.722222222,0.478745272,0.714285714,0.760725737,0.39367928
872,873,3/1/20 6:23,electrocardiogram,Electrocardiography,0,0,,1,1,1,1,0,0.842105263,0.881710649,0.714285714,0.869264662,0.838436007
873,874,3/1/20 6:23,rehab,Rehabilitation therapy,0,0,,1,1,1,1,0,0.227272727,0.349783756,0.384615385,0.666853905,0.255694617
874,875,3/1/20 6:24,Rehabilitation,Rehabilitation therapy,0,0,,1,1,1,1,0.263157895,0.636363636,0.745181441,0.769230769,0.699819446,0.681501731
875,876,3/1/20 6:24,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.456217766,0.286539142
876,877,3/1/20 6:24,low-fat diet,Fat-Restricted Diet,0,0,,1,1,1,1,0.25,0.368421053,0.807563454,0.571428571,0.61992079,0.752302021
877,878,3/1/20 6:24,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.456554592,0.286539142
878,879,3/1/20 6:24,Low saturated fat,Fat-Restricted Diet,0,0,,1,1,1,1,0,0.315789474,0.69533362,0.533333333,0.493136913,0.439922154
879,880,3/1/20 6:24,EKG,Electrocardiography,1,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.455874056,0.286539142
880,881,3/1/20 6:24,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.456052035,0.286539142
881,882,3/1/20 6:26,ICA,Antibody to islet cells of pancreas measurement,0,0,,0,,,,0,0.063829787,0.351392916,0.166666667,0.299344987,0.131979999
882,883,3/1/20 6:26,Urinalysis,Urinalysis,0,0,,1,1,1,1,1,1,1,1,0.923393905,1
883,884,3/1/20 6:26,ICA,Antibody to islet cells of pancreas measurement,0,0,,0,,,,0,0.063829787,0.351392916,0.166666667,0.300153494,0.131979999
884,885,3/1/20 6:26,Urinalysis,Urinalysis,0,0,,1,1,1,1,1,1,1,1,0.923449814,1
885,886,3/1/20 6:26,ICA,Antibody to islet cells of pancreas measurement,0,0,,0,,,,0,0.063829787,0.351392916,0.166666667,0.300153583,0.131979999
886,887,3/1/20 6:26,ICA,Antibody to islet cells of pancreas measurement,0,0,,0,,,,0,0.063829787,0.351392916,0.166666667,0.298472345,0.131979999
887,888,3/1/20 6:27,Urinalysis,Urinalysis,0,0,,1,1,1,1,1,1,1,1,0.92339623,1
888,889,3/1/20 6:27,Dialysis,Dialysis procedure,0,0,,1,1,1,1,0.263157895,0.444444444,0.629607886,0.461538462,0.475069135,0.548390064
889,890,3/1/20 6:28,bicarb,Dialysis procedure,0,0,,1,1,1,1,0,0.260869565,0.435013607,0.384615385,0.42104876,0.084589096
890,891,3/1/20 6:29,liver function tests,Liver Function Tests,0,0,,1,1,1,1,1,1,1,1,0.911860466,1
891,892,3/1/20 6:29,blood cell count,Liver Function Tests,0,0,,1,1,1,1,1,1,1,1,0.484395385,0.163036164
892,893,3/1/20 6:30,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.457155973,0.286539142
893,894,3/1/20 6:30,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.456103802,0.286539142
894,895,3/1/20 6:30,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.456054062,0.286539142
895,896,3/1/20 6:30,ekg,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.456052601,0.286539142
896,897,3/1/20 6:31,page,Patient-Controlled Analgesia,0,0,,0,,,,0,0.117647059,0.180414155,0.25,0.253941506,-0.038994788
897,898,3/1/20 6:31,blood cultures,Blood culture,0,0,,1,1,1,1,1.277777778,0.928571429,0.833148032,0.909090909,0.813116193,0.732345525
898,899,3/1/20 6:31,blood cultures,Blood culture,0,0,,1,1,1,1,1.277777778,0.928571429,0.833148032,0.909090909,0.812684,0.732345525
899,900,3/1/20 6:32,ultrasound,Ultrasonography,0,0,,0,,,,0.5,0.466666667,0.888970852,0.615384615,0.84975481,0.814779818
900,901,3/1/20 6:32,discussion,Discussion (procedure),0,0,,1,1,1,1,0.263157895,0.454545455,0.692105085,0.538461538,0.53012538,0.614131309
901,902,3/1/20 6:32,ultrasound,Ultrasonography,0,0,,0,,,,0.5,0.466666667,0.888970852,0.615384615,0.850763917,0.814779818
902,903,3/1/20 6:32,replacement,Discussion (procedure),0,0,,1,1,1,1,0,0.238095238,0.303801432,0.533333333,0.318808764,0.088609513
903,904,3/1/20 6:32,ultrasound,Ultrasonography,0,0,,0,,,,0.5,0.466666667,0.888970852,0.615384615,0.851252913,0.814779818
904,905,3/1/20 6:33,stretching,Stretching exercises,1,0,,1,1,1,1,0.263157895,0.5,0.907065928,0.818181818,0.440933764,0.877535686
905,906,3/1/20 6:33,white blood cell count,White Blood Cell Count procedure,0,0,,1,1,1,1,0.80994898,0.6875,1,0.866666667,0.757114828,0.443144405
906,907,3/1/20 6:33,white blood cell count,White Blood Cell Count procedure,0,0,,1,1,1,1,0.80994898,0.6875,1,0.866666667,0.755442798,0.443144405
907,908,3/1/20 6:33,AROM,Stretching exercises,0,0,Shoulder,0,,,,0,0.142857143,0.012001103,0.307692308,0.398822099,0.457728669
908,909,3/1/20 6:33,white blood cell count,White Blood Cell Count procedure,0,0,,1,1,1,1,0.80994898,0.6875,1,0.866666667,0.756305754,0.443144405
909,910,3/1/20 6:33,White blood cell count,White Blood Cell Count procedure,0,0,,1,1,1,1,0.80994898,0.6875,1,0.866666667,0.755446434,0.443144405
910,911,3/1/20 6:34,blood cultures,Blood culture,0,0,,1,1,1,1,1.277777778,0.928571429,0.833148032,0.909090909,0.812535822,0.732345525
911,912,3/1/20 6:34,blood cultures,Blood culture,0,0,,1,1,1,1,1.277777778,0.928571429,0.833148032,0.909090909,0.812707245,0.732345525
912,913,3/1/20 6:34,cholecystectomy,Cholecystectomy procedure,0,0,Coronary artery graft (morphologic abnormality),1,1,1,1,0.263157895,0.6,0.838336408,0.642857143,0.648945928,0.794492841
913,914,3/1/20 6:34,blood cultures,Blood culture,0,0,,1,1,1,1,1.277777778,0.928571429,0.833148032,0.909090909,0.81263113,0.732345525
914,915,3/1/20 6:35,cell count,Cell Count,0,0,,1,1,1,1,1,1,1,1,0.925437331,1
915,916,3/1/20 6:35,hematocrit,Cell Count,0,0,,1,1,1,1,0.263157895,0.5,0.594238773,0.692307692,0.284550369,0.385723241
916,917,3/1/20 6:35,cell count,Cell Count,0,0,,1,1,1,1,1,1,1,1,0.927029788,1
917,918,3/1/20 6:35,oxygen saturation,Oxygen saturation measurement,0,0,,1,1,1,1,0.646551724,0.586206897,1,0.928571429,0.695063233,0.66754751
918,919,3/1/20 6:36,head CT,CAT scan of head,0,0,,1,1,1,1,0.131578947,0.125,0.647321701,0.636363636,0.561979115,0.35058149
919,920,3/1/20 6:36,ultrasound,Ultrasonography,0,0,,1,1,1,1,0.5,0.466666667,0.888970852,0.615384615,0.84990561,0.814779818
920,921,3/1/20 6:36,ultrasound,Ultrasonography,0,0,,1,1,1,1,0.5,0.466666667,0.888970852,0.615384615,0.851181626,0.814779818
921,922,3/1/20 6:36,Head CT,CAT scan of head,0,0,,1,1,1,1,0.131578947,0.125,0.647321701,0.636363636,0.56372261,0.35058149
922,923,3/1/20 6:36,ROM,Range of motion technique (procedure),0,0,,1,1,1,1,0.613425926,0.405405405,0.37677805,0.55,0.664660573,0.331757455
923,924,3/1/20 6:37,Urinalysis,Urinalysis,0,0,,1,1,1,1,1,1,1,1,0.926028669,1
924,925,3/1/20 6:37,sulfate,Sulfate measurement,0,0,,1,1,1,1,0.263157895,0.368421053,0.50688239,0.636363636,0.435198367,0.451573171
925,926,3/1/20 6:37,Neck MRI,Magnetic Resonance Imaging (MRI) of Neck,0,0,,1,1,1,1,0.089285714,0.175,0.301936887,0.5,0.558073521,0.372784979
926,927,3/1/20 6:38,plain film,Plain x-ray,0,0,,0,,,,0.25,0.545454545,0.676898599,0.5,0.595268488,0.566156775
927,928,3/1/20 6:38,knee,"Joint Examination, Knee",0,0,,0,,,,0.178571429,0.173913043,0.66565303,0.25,0.28952539,0.640069609
928,929,3/1/20 6:38,CXR,Plain x-ray,0,0,,1,1,1,1,0.646551724,0.588235294,0.617059529,0.6875,0.640292883,0.596925164
929,930,3/1/20 6:39,oxygen saturation,Oxygen saturation measurement,0,0,,1,1,1,1,0.646551724,0.586206897,1,0.928571429,0.694360614,0.66754751
930,931,3/1/20 6:39,chest x-ray,Electrocardiography,0,0,,0,,,,0.646551724,0.647058824,0.617059529,0.733333333,0.334160447,0.471356601
931,932,3/1/20 6:39,oxygen saturation,Oxygen saturation measurement,0,0,,1,1,1,1,0.646551724,0.586206897,1,0.928571429,0.69423455,0.66754751
932,933,3/1/20 6:39,CRP,C-reactive protein measurement,0,0,,1,1,1,1,0.166666667,0.566666667,0.057362843,0.6875,0.540604532,0.222486614
933,934,3/1/20 6:39,knee,"Joint Examination, Knee",0,0,,0,,,,0.178571429,0.173913043,0.66565303,0.25,0.290768594,0.640069609
934,935,3/1/20 6:40,ESR,C-reactive protein measurement,0,0,,0,,,,0,0.194444444,0.115756166,0.647058824,0.56857127,0.203109028
935,936,3/1/20 6:40,weight,Weighing patient,0,0,,0,,,,0,0.375,0.354115948,0.6,0.407102793,0.32038888
936,937,3/1/20 6:40,weight,Weighing patient,0,0,,0,,,,0,0.375,0.354115948,0.6,0.409914494,0.32038888
937,938,3/1/20 6:40,weight,Weighing patient,0,0,,0,,,,0,0.375,0.354115948,0.6,0.40991801,0.32038888
938,939,3/1/20 6:40,Renal ultrasound,Echography of kidney,0,0,,1,1,1,1,0.172413793,0.1,0.439303567,0.368421053,0.480422735,0.322780081
939,940,3/1/20 6:40,weight,Weighing patient,0,0,,0,,,,0,0.375,0.354115948,0.6,0.407976657,0.32038888
940,941,3/1/20 6:41,PTT,CAT scan of head,0,0,,1,1,1,1,0.613425926,0.551020408,0.45135809,0.736842105,0.417111456,0.095063103
941,942,3/1/20 6:42,CVA,Cerebrovascular accident,0,0,,1,1,1,1,0.238095238,0.851851852,0.727308333,0.875,0.786873639,0.367277302
942,943,3/1/20 6:42,stroke,Cerebrovascular accident,0,0,,1,1,1,1,0.263157895,0.125,0.563425779,0.3125,0.318320006,0.448025502
943,944,3/1/20 6:42,scan,Cystoscopy,0,0,,1,1,1,1,0,0.15,0.248644441,0.214285714,0.480345607,0.501606047
944,945,3/1/20 6:43,screen,Screening for cancer,0,0,,0,,,,0.178571429,0.3,0.474939605,0.454545455,0.379968464,0.362733205
945,946,3/1/20 6:43,nephrolithiasis,Kidney Calculi,0,0,,1,1,1,1,0,0.066666667,0.199959472,0.294117647,0.334101707,0.257307127
946,947,3/1/20 6:43,HPI,Kidney Calculi,0,0,,0,,,,0,0.1875,0.218197867,0.666666667,0.551336527,-0.027199539
947,948,3/1/20 6:43,anion gap,Anion gap measurement,0,0,,1,1,1,1,0.646551724,0.428571429,1,0.538461538,0.610774517,0.529570231
948,949,3/1/20 6:44,CRP,C-reactive protein measurement,0,0,,1,1,1,1,0.166666667,0.566666667,0.057362843,0.6875,0.540741026,0.222486614
949,950,3/1/20 6:44,visual field exam,Visual field study,0,0,,1,1,1,1,0.625,0.722222222,0.478745272,0.714285714,0.761674345,0.39367928
950,951,3/1/20 6:44,ROM,Range of motion technique (procedure),0,0,,1,1,1,1,0.613425926,0.405405405,0.37677805,0.55,0.66388762,0.331757455
951,952,3/1/20 6:45,Electrocardiogram,Electrocardiography,0,0,,1,1,1,1,0,0.842105263,0.881710649,0.714285714,0.871377826,0.838436007
952,953,3/1/20 6:46,EKG,Electrocardiography,0,0,,1,1,1,1,0,0.421052632,0.351703462,0.454545455,0.455997735,0.286539142
953,954,3/1/20 6:46,ECG,Electrocardiography,0,0,,1,0,1,1,0,0.421052632,0.337476489,0.454545455,0.47623226,0.253381173
954,955,3/1/20 6:46,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.583536148,0.063313444
955,956,3/1/20 6:46,EKG,Electrocardiography,0,0,,1,0,1,1,0,0.421052632,0.351703462,0.454545455,0.455444902,0.286539142
956,957,3/1/20 6:46,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.584521472,0.063313444
957,958,3/1/20 6:46,myocardial infarctions,Leukocyte adhesion deficiency type 1,0,0,,1,1,1,1,1.277777778,0.954545455,0.689821541,0.928571429,0.469323635,0.15107494
958,959,3/1/20 6:47,EKG,Electrocardiography,0,0,,1,0,1,1,0,0.421052632,0.351703462,0.454545455,0.456248313,0.286539142
959,960,3/1/20 6:47,PDA,Leukocyte adhesion deficiency type 1,0,0,Posterior interventricular branch of right coronary artery,1,1,1,1,0.981481481,0.96,1,0.928571429,0.571886778,0.138414462
960,961,3/1/20 6:47,unstable angina,Leukocyte adhesion deficiency type 1,0,0,,1,1,1,1,0.25,0.125,0.462768972,0.916666667,0.528436542,0.063383365
961,962,3/1/20 6:47,chest x-ray,Plain chest X-ray,0,0,Chest,1,1,1,1,0.646551724,0.647058824,0.617059529,0.733333333,0.760446131,0.56056538
962,963,3/1/20 6:47,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.585761726,0.063313444
963,964,3/1/20 6:47,arrest,Leukocyte adhesion deficiency type 1,0,0,Heart Ventricle,1,1,1,1,0.263157895,0.428571429,0.740449548,0.555555556,0.283698946,0.112568252
964,965,3/1/20 6:47,chest x-ray,Plain chest X-ray,0,0,Chest,1,1,1,1,0.646551724,0.647058824,0.617059529,0.733333333,0.761333287,0.56056538
965,966,3/1/20 6:47,Chest x-ray,Plain chest X-ray,0,0,Chest,1,1,1,1,0.646551724,0.647058824,0.617059529,0.733333333,0.760820925,0.56056538
966,967,3/1/20 6:47,hypothyroidism,Infantile Neuroaxonal Dystrophy,0,0,,1,1,1,1,1,1,1,1,0.341961116,0.278170072
967,968,3/1/20 6:48,chest X-Ray,Plain chest X-ray,0,0,Chest,1,1,1,1,0.646551724,0.647058824,0.617059529,0.733333333,0.761061907,0.56056538
968,969,3/1/20 6:48,cxr,Plain chest X-ray,0,0,,1,1,1,1,0.646551724,0.588235294,0.617059529,0.6875,0.760828614,0.56056538
969,970,3/1/20 6:48,endo,Infantile Neuroaxonal Dystrophy,0,0,,1,1,1,1,0,0.307692308,0.231301844,0.444444444,0.341707975,0.097628374
970,971,3/1/20 6:48,CHF,Infantile Neuroaxonal Dystrophy,0,0,,1,1,1,1,0.981481481,0.96,1,0.941176471,0.59589076,0.138495203
971,972,3/1/20 6:48,cholecystectomy,Cholecystectomy procedure,0,0,Lower Extremity,1,1,1,1,0.263157895,0.6,0.838336408,0.642857143,0.646934211,0.794492841
972,973,3/1/20 6:48,cholecystectomy,Cholecystectomy procedure,0,0,,1,1,1,1,0.263157895,0.6,0.838336408,0.642857143,0.650714934,0.794492841
973,974,3/1/20 6:49,UTI,Urinary tract infection,0,0,,1,1,1,1,0.981481481,0.958333333,1,0.923076923,0.901252508,1
974,975,3/1/20 6:49,cholecystectomy,Cholecystectomy procedure,0,0,,1,1,1,1,0.263157895,0.6,0.838336408,0.642857143,0.646297216,0.794492841
975,976,3/1/20 6:49,UTI,Urinary tract infection,0,0,,1,1,1,1,0.981481481,0.958333333,1,0.923076923,0.901249588,1
976,977,3/1/20 6:49,UTI,Urinary tract infection,0,0,,1,1,1,1,0.981481481,0.958333333,1,0.923076923,0.895395875,1
977,978,3/1/20 6:49,URI,Urinary tract infection,0,0,,1,1,1,1,0.82437276,0.794117647,0.699600528,0.933333333,0.704047978,0.351556947
978,979,3/1/20 6:49,rehab,Rehabilitation therapy,0,0,,1,1,1,1,0,0.227272727,0.349783756,0.384615385,0.662769616,0.255694617
979,980,3/1/20 6:49,obese,Obesity,0,0,,1,1,1,1,0.5,0.571428571,0.714399695,0.571428571,0.649884522,0.645070016
