index,bleu_score,levenstein_sim,jaccard_sim,Euclidean_dist,cosine_sim,correct_answ,concept,range,negation,hof,location,negation_answ,hof_answ,location_answ,old_cosine
321,1.0,1.0,0.818181818,0.34091240415970486,0.40558102054160033,1,Heart failure,heart failure,0,0,Heart,1.0,0.0,1.0,1.0
62,0.981481481,0.96,0.833333333,0.31200158170291353,0.0,1,Congestive heart failure,CHF,0,1,,1.0,1.0,1.0,1.0
472,1.0,1.0,0.833333333,0.30626465380191803,0.4227766909170896,1,Sugars,sugars,0,0,,1.0,1.0,1.0,1.0
85,0.981481481,0.96,0.833333333,0.31141061442238943,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
516,0.263157895,0.5,0.642857143,0.15891413142283758,0.0,1,Hypertensive disease,HYPERTENSION,0,0,,1.0,1.0,1.0,0.6737101670000001
256,0.263157895,0.473684211,0.636363636,0.3895024334390958,0.46316104899434485,1,Depressive disorder,depression,0,0,,1.0,1.0,1.0,0.7141569259999999
235,0.0,0.19047619,0.41176470600000004,0.2676829745372136,0.40098537592056355,0,Communicable Diseases,Infectious,0,0,,,,,0.543874189
325,0.0,0.09677419400000001,0.15,0.13227390497922897,0.3553994726867248,0,Infantile Neuroaxonal Dystrophy,Plan,0,0,,,,,-0.16849049600000002
110,0.25,0.9090909090000001,0.833333333,0.3042129905273517,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
171,0.263157895,0.5,0.5,0.32200291752815247,0.0,1,Hypertensive disease,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
780,0.0,0.25,0.333333333,0.231413733959198,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
586,0.0,0.14285714300000002,0.333333333,0.2781106308102608,0.4107435638613907,0,Communicable Diseases,infection,0,0,,,,,0.368595585
678,0.135135135,0.27777777800000003,0.533333333,0.3080491442233324,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
374,1.0,1.0,0.8,0.34463776523868245,0.39041498297238875,1,Myocardial Infarction,myocardial infarction,0,0,,1.0,1.0,1.0,1.0
506,0.263157895,0.5,0.642857143,0.3915569881598155,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,Lung,1.0,1.0,0.0,0.6737101670000001
716,0.47619047600000003,0.083333333,0.9090909090000001,0.27723944269948536,0.36420701905375436,1,Chest Pain,"pain , chest",0,0,Chest,1.0,1.0,1.0,0.7091470059999999
744,1.0,1.0,1.0,0.3194412502149741,0.40422269695305396,1,Report status,Report Status,0,0,,1.0,1.0,1.0,1.0
733,0.263157895,0.166666667,0.4,0.280622398853302,0.32193802827686974,1,Dyspnea,diaphoresis,0,0,,1.0,1.0,1.0,0.547777787
169,0.263157895,0.5,0.533333333,0.3920230194926262,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,,1.0,0.0,1.0,0.6737101670000001
111,0.25,0.9090909090000001,0.833333333,0.30652260531981784,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
148,0.0,0.666666667,0.636363636,0.2696911633014679,0.3517705963392343,1,Phlebolithiasis,phlebolith,0,0,Mesentery,1.0,1.0,0.0,0.0
640,0.263157895,0.4375,0.636363636,0.2219515380760034,0.3601592206856707,0,Stomach Diseases,stomach,0,0,Entire stomach,,,,0.672669709
460,0.5,0.222222222,0.0,0.24035888016223908,0.0,1,Aspirin,INH,0,0,,1.0,1.0,1.0,0.751004398
847,1.277777778,0.9285714290000001,0.9090909090000001,0.31561727946003276,0.39596212650095663,1,Carotid bruit,carotid bruits,0,0,,1.0,1.0,1.0,0.8139137329999999
844,0.263157895,0.518518519,0.7333333329999999,0.08706499176332727,0.0,1,Social and personal history,SOCIAL HISTORY,0,0,,1.0,1.0,1.0,0.428094853
32,0.263157895,0.5,0.642857143,0.361541323363781,0.4172568258387272,1,Hypertensive disease,Hypertension,0,0,,1.0,1.0,1.0,0.6737101670000001
16,0.322580645,0.92,0.736842105,0.18689859161774316,0.3428924474865198,1,Hypertensive disease,lbbb,0,0,,1.0,1.0,1.0,0.435366015
727,0.0,0.25,0.333333333,0.23109622597694396,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
118,0.981481481,0.958333333,0.625,0.3098338374069759,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,1.0,1.0,1.0
324,0.0,0.09677419400000001,0.045454545,0.23293855573449815,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
521,1.0,1.0,1.0,0.366103633528664,0.4064008955402594,1,Coronary Artery Disease,coronary artery disease,0,0,Arteries,1.0,0.0,1.0,1.0
709,1.0,1.0,1.0,0.35148054112990695,0.38376988000594653,1,Chest Pain,chest pain,0,1,Chest,1.0,1.0,1.0,1.0
712,0.0,0.155172414,0.5,0.13312086313962937,0.0,0,Spondyloenchondrodysplasia,SEM,0,0,,,,,0.0
58,0.981481481,0.96,0.833333333,0.31278717517852783,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
395,0.0,0.234375,0.444444444,0.19837666302919388,0.0,0,Obesity,LAD,0,0,Anterior descending branch of left coronary artery,,,1.0,0.632856071
1011,0.981481481,0.96,0.9285714290000001,0.24274330799068725,0.0,1,Patent ductus arteriosus,PDA,0,0,Posterior interventricular branch of right coronary artery,1.0,1.0,1.0,1.0
132,0.0,0.21052631600000002,0.25,0.27258143573999405,0.4162763003259897,1,Atrial Fibrillation,Afib,0,0,,1.0,0.0,1.0,0.8008730409999999
70,0.981481481,0.96,0.833333333,0.3121379975761686,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
889,0.0,0.260869565,0.384615385,0.20258161798119545,0.3665445436878751,1,Dialysis procedure,bicarb,0,0,,1.0,1.0,1.0,0.435013607
614,0.0,0.275862069,0.41176470600000004,0.1825963088444301,0.0,0,Hereditary Multiple Exostoses,EXT,0,0,,,,,0.204857625
378,1.0,1.0,0.9285714290000001,0.30578771481911343,0.3793416679913991,1,Hypertensive disease,hypercholesterolemia,0,0,,1.0,1.0,1.0,1.0
464,0.0,0.2,0.14285714300000002,0.15577641874551773,0.44012213715662557,0,"Endoglin, human",end,0,0,,,,,-0.05813436
493,1.0,1.0,1.0,0.3709500730037689,0.4806293250414832,1,Fracture,fracture,0,0,Femur,1.0,1.0,1.0,1.0
208,1.0,1.0,0.75,0.3306521164874236,0.3987673323639889,1,Atrial Fibrillation,atrial fibrillation,0,0,Heart Atrium,1.0,1.0,1.0,1.0
613,0.0,0.275862069,0.41176470600000004,0.18375270707266672,0.37179289292544127,0,Hereditary Multiple Exostoses,Ext,0,0,,,,,0.204857625
54,0.981481481,0.96,0.833333333,0.3122266743864332,0.0,1,Congestive heart failure,CHF,1,0,,1.0,1.0,1.0,1.0
605,0.263157895,0.470588235,0.636363636,0.42645854006210965,0.41001311784648165,1,Diabetes Mellitus,Diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
228,1.0,1.0,0.875,0.3294156938791275,0.4175814079955734,1,Erythema,erythema,0,0,,1.0,1.0,1.0,1.0
439,0.333333333,0.7826086959999999,0.578947368,0.2855693974665233,0.0,1,Deep Vein Thrombosis,DVT,0,0,,1.0,1.0,1.0,0.844430337
234,0.0,0.14285714300000002,0.3125,0.2789716025193532,0.4107435638613907,0,Communicable Diseases,infection,0,0,,,,,0.368595585
402,0.47619047600000003,0.260869565,0.75,0.15275210415323576,0.32721639797091484,1,Obesity,neuropathy ( peripheral,0,0,,1.0,1.0,1.0,0.7045116570000001
388,1.0,1.0,0.125,0.16636571226020655,0.0,1,Myocardial Infarction,MYOCARDIAL INFARCTION,0,0,,1.0,1.0,1.0,1.0
916,1.0,1.0,1.0,0.2940558393796285,0.525097853306568,1,Cell Count,cell count,0,0,,1.0,1.0,1.0,1.0
935,0.0,0.375,0.6,0.2278096874554952,0.38149849853167933,0,Weighing patient,weight,0,0,,,,,0.35411594799999996
669,0.135135135,0.27777777800000003,0.533333333,0.30731072649359703,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
7,0.263157895,0.5,0.642857143,0.36202796548604965,0.4172568258387272,1,Hypertensive disease,Hypertension,0,0,,1.0,1.0,1.0,0.6737101670000001
206,1.0,1.0,0.75,0.32873564089337987,0.3987673323639889,1,Atrial Fibrillation,atrial fibrillation,0,0,Heart Atrium,1.0,1.0,1.0,1.0
872,0.0,0.842105263,0.7142857140000001,0.3261044979095459,0.38140083067849573,1,Electrocardiography,electrocardiogram,0,0,,1.0,1.0,1.0,0.8817106490000001
129,1.0,1.0,0.166666667,0.1518709591279427,0.0,1,Atrial Fibrillation,ATRIAL FIBRILLATION,0,0,Heart Atrium,1.0,1.0,0.0,1.0
583,1.0,1.0,1.0,0.3866911083459854,0.4332968650216406,1,Obesity,obesity,0,0,,1.0,1.0,1.0,1.0
369,1.0,1.0,0.7857142859999999,0.276656417383088,0.3941790346677105,1,Hypertensive disease,Coronary artery disease,0,0,Heart,1.0,1.0,1.0,1.0
37,0.263157895,0.5,0.5,0.19618630905946097,0.3561235238556509,1,Hypertensive disease,htn,0,0,,1.0,1.0,1.0,0.6737101670000001
846,1.0,0.833333333,0.8,0.38986221253871917,0.5957210585474968,1,Fever,fevers,1,0,,1.0,1.0,1.0,0.863511384
409,0.0,0.16,0.3125,0.13588650027910867,0.35024891662496055,0,Adenohypophyseal Diseases,anterior,0,0,Anterior descending branch of left coronary artery,,,,0.171049237
343,0.0,0.130434783,0.14285714300000002,0.17947966357072195,0.27932497169822457,1,Adenosine Monophosphate,amp,0,0,,1.0,1.0,1.0,0.469460875
279,1.0,1.0,0.7777777779999999,0.42885329723358157,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
635,0.263157895,0.4375,0.636363636,0.22167627761761347,0.3601592206856707,0,Stomach Diseases,stomach,0,0,Entire stomach,,,,0.672669709
405,1.0,1.0,0.8888888890000001,0.21753593906760216,0.3845405733992911,1,Communicable Diseases,osteomyelitis,0,0,Bone structure of calcaneum,1.0,1.0,1.0,1.0
179,0.981481481,0.96,0.833333333,0.31171237996646334,0.0,1,Congestive heart failure,CHF,0,0,Heart Atrium,1.0,1.0,1.0,1.0
822,0.0,0.088235294,0.2,0.21513932198286057,0.0,1,"Fetal Membranes, Premature Rupture",PROM,0,0,,1.0,1.0,1.0,0.6037483810000001
918,0.131578947,0.125,0.636363636,0.2517504203133285,0.3832117955200374,1,CAT scan of head,head CT,0,0,,1.0,1.0,1.0,0.647321701
694,1.0,1.0,1.0,0.1787559434771538,0.0,1,Services,SERVICES,0,0,,1.0,1.0,1.0,1.0
579,1.0,1.0,1.0,0.20400207340717316,0.0,1,Obesity,OBESITY,0,0,,1.0,1.0,1.0,1.0
818,0.17857142899999998,0.17391304300000002,0.26666666699999997,0.20336364209651947,0.0,0,Laboratory test finding,LABS,0,0,,,,,0.22365675399999999
207,1.0,1.0,0.75,0.32903660212953884,0.3987673323639889,1,Atrial Fibrillation,atrial fibrillation,0,0,Heart Atrium,1.0,1.0,1.0,1.0
855,0.981481481,0.967741935,0.923076923,0.21538621400083816,0.0,1,International Normalized Ratio,INR,0,0,,1.0,1.0,1.0,1.0
347,0.0,0.130434783,0.14285714300000002,0.1702007663746675,0.27932497169822457,1,Adenosine Monophosphate,amp,0,0,,1.0,1.0,1.0,0.469460875
19,0.263157895,0.5,0.5,0.32216279208660126,0.0,1,Hypertensive disease,HTN,0,0,,1.0,0.0,1.0,0.6737101670000001
151,1.0,1.0,0.7777777779999999,0.3999610185623169,0.43696698784057436,1,Aneurysm,aneurysm,0,0,,1.0,1.0,1.0,1.0
657,0.0,0.234375,0.5,0.21004721191194323,0.0,1,Leukocyte adhesion deficiency type 1,LAD,0,0,Anterior descending branch of left coronary artery,1.0,1.0,1.0,0.632856071
126,1.0,1.0,0.75,0.329693124939998,0.3987673323639889,1,Atrial Fibrillation,atrial fibrillation,0,0,Heart Atrium,1.0,1.0,0.0,1.0
1007,1.0,1.0,1.0,0.3488890081644058,0.3286681917629072,1,Angioplasty,angioplasty,0,0,,1.0,1.0,1.0,1.0
772,0.0,0.25,0.333333333,0.2304409086704254,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
527,1.0,1.0,1.0,0.36693884077526273,0.4064008955402594,1,Coronary Artery Disease,coronary artery disease,0,0,Arteries,1.0,0.0,1.0,1.0
328,0.0,0.19047619,0.4375,0.2420013671120008,0.39897209136850303,1,Communicable Diseases,infectious,0,0,,1.0,1.0,1.0,0.543874189
39,0.263157895,0.5,0.5,0.32231834530830383,0.0,1,Hypertensive disease,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
850,1.0,1.0,1.0,0.3842092603445053,0.45447572274133563,1,Ataxia,ataxia,0,0,,1.0,1.0,1.0,1.0
896,0.0,0.117647059,0.25,0.12862165396412215,0.3020836402378652,0,Patient-Controlled Analgesia,page,0,0,,,,,0.180414155
267,0.5,0.571428571,0.375,0.2607843965291977,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
932,0.166666667,0.566666667,0.6875,0.2331432710800852,0.0,1,C-reactive protein measurement,CRP,0,0,,1.0,1.0,1.0,0.057362843
2,1.0,1.0,1.0,0.31471751381953555,0.39738524423705207,1,Hypertensive disease,Anemia,0,0,,1.0,1.0,1.0,1.0
408,0.263157895,0.125,0.294117647,0.2319075589378675,0.3827795304470893,1,Adenohypophyseal Diseases,stroke,0,0,,1.0,1.0,1.0,0.563425779
730,0.0,0.25,0.333333333,0.22994084656238556,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
981,0.263157895,0.470588235,0.636363636,0.34801876842975615,0.42132348543964326,1,Obesity,diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
138,1.0,1.0,0.75,0.3314382880926132,0.3987673323639889,1,Atrial Fibrillation,atrial fibrillation,0,0,Heart Atrium,1.0,0.0,1.0,1.0
593,0.0,0.09677419400000001,0.235294118,0.13239217123814992,0.3553994726867248,0,Infantile Neuroaxonal Dystrophy,Plan,0,0,,,,,-0.16849049600000002
547,0.0,0.04444444400000001,0.1875,0.18791662653287253,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,,,,0.170714828
193,0.981481481,0.958333333,0.625,0.3098336011171341,0.0,1,Coronary Artery Disease,CAD,0,0,Lung,1.0,1.0,1.0,1.0
161,0.25,0.9090909090000001,0.833333333,0.3051717995355527,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
502,0.17857142899999998,0.333333333,0.583333333,0.2133318835071155,0.39175953764330457,0,Posterior pituitary disease,posterior,0,0,Mitral Valve,,,,0.467126821
926,0.25,0.545454545,0.5,0.19801374338567257,0.3380486924822132,0,Plain x-ray,plain film,0,0,,,,,0.676898599
430,0.333333333,0.7826086959999999,0.578947368,0.2858509783233915,0.0,1,Deep Vein Thrombosis,DVT,0,1,,1.0,1.0,1.0,0.844430337
535,0.0,0.04444444400000001,0.1875,0.18774900668197209,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,1.0,1.0,1.0,0.170714828
863,0.0,0.842105263,0.7142857140000001,0.320461043715477,0.3794424447955357,1,Electrocardiography,Electrocardiogram,0,0,,1.0,1.0,1.0,0.8817106490000001
559,0.25,0.9090909090000001,0.8125,0.3045047639558713,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,,,,0.8100879790000001
212,1.0,1.0,0.833333333,0.4292126357555389,0.444882161100395,1,Anemia,anemia,0,0,,1.0,1.0,1.0,1.0
247,0.0,0.095238095,0.052631579000000005,0.1894346410408616,0.0,1,Idiopathic hypertrophic subaortic stenosis,IHSS,0,0,,1.0,1.0,1.0,0.0
123,0.981481481,0.958333333,0.625,0.30956609547138214,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,0.0,1.0,1.0
485,0.0,0.193548387,0.352941176,0.2057361751794815,0.3407041983622493,1,Auscultation,radiation,1,0,,1.0,1.0,1.0,0.293711662
510,0.263157895,0.5,0.642857143,0.3929434170325597,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,,1.0,0.0,1.0,0.6737101670000001
503,0.7361111109999999,0.275862069,0.947368421,0.339233729057014,0.3541727129726981,1,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",Chronic inflammatory demyelinating polyradiculopathy,0,0,,1.0,1.0,1.0,0.6392935710000001
190,0.0,0.066666667,0.166666667,0.22502124096666062,0.0,1,"Hydrocephalus, Normal Pressure",NPH,0,0,,1.0,1.0,1.0,0.077783883
965,0.6465517239999999,0.647058824,0.7333333329999999,0.27134640887379646,0.3486424966637666,1,Plain chest X-ray,Chest x-ray,0,0,Chest,1.0,1.0,1.0,0.6170595289999999
842,1.0,1.0,1.0,0.3317527174949646,0.5040090380836342,1,Swelling,swelling,0,0,,1.0,1.0,1.0,1.0
243,1.0,1.0,0.8,0.3487102724611759,0.39041498297238875,1,Myocardial Infarction,myocardial infarction,0,0,,1.0,1.0,1.0,1.0
236,1.277777778,0.7857142859999999,0.46153846200000004,0.3240419514477253,0.423140071742868,1,Drug Allergy,drug allergies,1,0,,1.0,1.0,1.0,0.8555439109999999
572,0.0,0.16,0.35714285700000004,0.1359280782441298,0.35024891662496055,0,Adenohypophyseal Diseases,anterior,0,0,,1.0,1.0,1.0,0.171049237
548,0.0,0.04444444400000001,0.1875,0.1889922113882171,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,,,,0.170714828
158,0.25,0.9090909090000001,0.833333333,0.30495851673185825,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
200,0.638888889,0.7894736840000001,0.6,0.32183321192860603,0.0,1,Chronic Obstructive Airway Disease,COPD,0,0,,1.0,1.0,1.0,0.8808173840000001
871,0.625,0.7222222220000001,0.7142857140000001,0.2737313108075233,0.3773832733101315,1,Visual field study,visual field exam,0,0,,1.0,1.0,1.0,0.47874527200000006
398,0.0,0.21052631600000002,0.25,0.2337197870016098,0.45403340955575305,1,Obesity,Afib,0,0,,1.0,1.0,1.0,0.8008730409999999
619,0.0,0.275862069,0.41176470600000004,0.16680928958313807,0.409469672323515,0,Hereditary Multiple Exostoses,ext,0,0,,,,,0.204857625
217,0.0,0.307692308,0.4,0.17040723264217378,0.44392567831608987,1,Endometriosis,Endo,0,0,,1.0,1.0,1.0,0.23130184399999998
728,0.0,0.25,0.333333333,0.23144400417804717,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
373,1.0,1.0,0.8,0.3455216586589813,0.39041498297238875,1,Myocardial Infarction,myocardial infarction,0,0,,1.0,1.0,1.0,1.0
166,0.25,0.9090909090000001,0.833333333,0.3066856960455577,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
939,0.0,0.375,0.6,0.2216351106762886,0.38149849853167933,0,Weighing patient,weight,0,0,,,,,0.35411594799999996
662,0.135135135,0.27777777800000003,0.533333333,0.3073108810931444,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
959,0.981481481,0.96,0.9285714290000001,0.18864074846108755,0.0,1,Leukocyte adhesion deficiency type 1,PDA,0,0,Posterior interventricular branch of right coronary artery,1.0,1.0,1.0,1.0
768,1.0,1.0,1.0,0.3878719836473465,0.5010476382449269,1,Lesion,lesion,0,0,Anterior descending branch of left coronary artery,1.0,1.0,1.0,1.0
444,0.333333333,0.818181818,0.611111111,0.30381771993069423,0.39126556818683944,1,Deep Vein Thrombosis,deep venous thrombosis,0,0,Veins,1.0,0.0,0.0,0.844430337
274,0.5,0.571428571,0.375,0.25942429453134536,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
514,0.263157895,0.5,0.642857143,0.3927958309650421,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,Lung,1.0,1.0,1.0,0.6737101670000001
467,0.0,0.111111111,0.125,0.1457391455769539,0.36117991698639734,1,Coumadin,KCl,0,0,,1.0,1.0,1.0,0.890128255
180,0.981481481,0.96,0.833333333,0.312519371509552,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
983,0.263157895,0.5,0.6,0.2026138961315155,0.3586452102495564,1,Obesity,htn,0,0,,1.0,1.0,1.0,0.6737101670000001
800,1.0,0.923076923,0.9,0.3482504069805145,0.3708249192797776,1,Complication,Complications,0,0,,1.0,1.0,1.0,0.7851421829999999
362,1.0,1.0,0.111111111,0.1274889043221871,0.0,1,Hypertensive disease,HEART FAILURE,0,0,Heart,1.0,1.0,1.0,1.0
684,0.263157895,0.647058824,0.615384615,0.290370134015878,0.42191976899547234,0,Drug Interactions,Interaction,0,0,,,,,0.326243877
802,1.0,1.0,1.0,0.41393698155879977,0.5333475941741789,1,Dizziness,dizziness,0,0,,1.0,1.0,1.0,1.0
994,0.0,0.46153846200000004,0.5,0.24339548498392105,0.4118811812133811,1,Depressive disorder,Osteoarthritis,0,0,,1.0,1.0,1.0,0.608981133
119,0.981481481,0.958333333,0.625,0.30971240997314453,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,0.0,1.0,1.0
873,0.0,0.22727272699999998,0.384615385,0.3487992485364278,0.3251115958765149,1,Rehabilitation therapy,rehab,0,0,,1.0,1.0,1.0,0.349783756
326,0.0,0.14285714300000002,0.3125,0.2846833864847819,0.4107435638613907,1,Communicable Diseases,infection,0,0,,1.0,1.0,1.0,0.368595585
924,0.263157895,0.36842105299999994,0.636363636,0.23526091749469438,0.4200304187213381,1,Sulfate measurement,sulfate,0,0,,1.0,1.0,1.0,0.50688239
769,1.0,1.0,1.0,0.39266881346702576,0.5010476382449269,1,Lesion,lesion,0,0,,1.0,1.0,1.0,1.0
979,0.5,0.571428571,0.571428571,0.26155582517385484,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
934,0.0,0.194444444,0.647058824,0.20893914997577667,0.0,0,C-reactive protein measurement,ESR,0,0,,,,,0.115756166
671,0.135135135,0.27777777800000003,0.533333333,0.2979712812229991,0.44076734989648686,0,Infections of musculoskeletal system,infections,0,0,,,,,0.338255769
995,1.0,1.0,1.0,0.3004026071478923,0.34530094450917737,1,Tubal Ligation,tubal ligation,0,0,,1.0,1.0,1.0,1.0
910,1.277777778,0.9285714290000001,0.9090909090000001,0.29431620240211487,0.45755308023814495,1,Blood culture,blood cultures,0,0,,1.0,1.0,1.0,0.833148032
827,0.0,0.181818182,0.333333333,0.24018927812576293,0.3908015583242689,1,Thrombus,blood clots,0,0,Blood,1.0,1.0,1.0,0.45098063299999996
922,0.613425926,0.405405405,0.55,0.212420711086856,0.0,1,Range of motion technique (procedure),ROM,0,0,,1.0,1.0,1.0,0.37677805
989,0.172413793,0.28571428600000004,0.41176470600000004,0.2567284596817834,0.36727768526469146,0,Venous blood sampling,blood draws,0,0,Blood,,,,0.414316639
523,0.263157895,0.5,0.642857143,0.39248614261547726,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,,1.0,0.0,1.0,0.6737101670000001
829,1.0,1.0,1.0,0.3581730335950851,0.40402661726392547,1,Thrombus,thrombus,0,0,,1.0,1.0,1.0,1.0
461,1.0,1.0,0.066666667,0.19071670472621918,0.0,1,Aspirin,CAPTOPRIL,0,0,,1.0,1.0,1.0,1.0
584,1.0,1.0,1.0,0.3862812638282776,0.4332968650216406,1,Obesity,obesity,0,0,,1.0,1.0,1.0,1.0
156,1.0,1.0,1.0,0.34967099751035374,1.0,1,Multinodular goiter,Multinodular goiter,0,0,,1.0,1.0,1.0,1.0
18,0.263157895,0.5,0.5,0.195792139818271,0.3561235238556509,1,Hypertensive disease,htn,0,1,,1.0,1.0,1.0,0.6737101670000001
250,0.135135135,0.27777777800000003,0.5625,0.30653791408985853,0.45295952228156644,1,Infections of musculoskeletal system,Infections,0,0,,1.0,1.0,1.0,0.338255769
300,1.0,1.0,0.7777777779999999,0.4269115060567856,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,0.0,1.0,1.0
706,1.0,1.0,1.0,0.23277353371183077,0.0,1,Chest Pain,CHEST PAIN,0,0,Chest,1.0,1.0,1.0,1.0
423,0.208333333,0.243243243,0.8125,0.3464707871278127,0.39691625531835883,1,Anxiety,depression ) anxiety,0,0,,1.0,1.0,1.0,0.491084705
350,0.0,0.130434783,0.14285714300000002,0.17422736436128616,0.27932497169822457,1,Adenosine Monophosphate,amp,0,0,,1.0,1.0,1.0,0.469460875
440,0.333333333,0.818181818,0.16,0.15897931974558605,0.0,1,Deep Vein Thrombosis,DEEP VENOUS THROMBOSIS,0,0,Veins,1.0,1.0,0.0,0.844430337
370,1.0,1.0,1.0,0.3160634279251099,1.0,1,Lisinopril,Lisinopril,0,0,,1.0,1.0,1.0,1.0
656,0.0,0.09677419400000001,0.235294118,0.23274602315255574,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
283,1.0,1.0,0.7777777779999999,0.42733790874481203,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,0.0,1.0
15,0.0,0.1875,0.578947368,0.21293643862009048,0.0,0,Hypertensive disease,HPI,0,0,,,,,0.218197867
55,0.981481481,0.96,0.833333333,0.31243876261370523,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
878,0.0,0.31578947399999996,0.533333333,0.161735023268395,0.40486337138073786,1,Fat-Restricted Diet,Low saturated fat,0,0,,1.0,1.0,1.0,0.69533362
739,0.0,0.15789473699999998,0.28571428600000004,0.17595742754638194,0.33692789032227466,1,Dyspnea,Shortness of Breath,0,0,,1.0,1.0,1.0,0.5700332029999999
1001,0.25,0.625,0.75,0.2439398734519879,0.4306655638650352,1,Depressive disorder,breast cancer,1,1,Breast,0.0,1.0,1.0,0.732954413
233,0.0,0.14285714300000002,0.3125,0.28420644501845044,0.4107435638613907,0,Communicable Diseases,infection,0,0,,,,,0.368595585
849,0.263157895,0.5,0.375,0.29672805468241376,0.3749498783638983,1,Carotid bruit,murmur,0,0,,1.0,1.0,1.0,0.36337319
960,0.25,0.125,0.916666667,0.19563939794898033,0.3497906904046734,1,Leukocyte adhesion deficiency type 1,unstable angina,0,0,,1.0,1.0,1.0,0.46276897200000006
431,1.0,1.0,0.9285714290000001,0.25520741300923483,0.36396568843338173,1,Sleep Apnea Syndromes,thrombocytopenia,0,0,,1.0,1.0,1.0,1.0
578,0.5,0.571428571,0.571428571,0.2605299264192581,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
28,0.263157895,0.5,0.5,0.3226923694213231,0.0,1,Hypertensive disease,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
603,1.0,1.0,1.0,0.18596582263708114,0.0,1,Gout,GOUT,0,0,,1.0,0.0,1.0,1.0
201,0.526315789,0.384615385,0.454545455,0.30413704365491867,0.430854931473732,1,Injury wounds,wound,0,0,,1.0,1.0,1.0,0.640541121
546,0.0,0.14285714300000002,0.333333333,0.28644626090923947,0.4107435638613907,1,Communicable Diseases,infection,0,0,,1.0,1.0,1.0,0.368595585
244,1.0,1.0,0.8,0.34877395009001094,0.39041498297238875,1,Myocardial Infarction,myocardial infarction,0,0,,1.0,0.0,1.0,1.0
23,0.263157895,0.5,0.533333333,0.3915584832429886,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,,1.0,1.0,1.0,0.6737101670000001
457,1.0,1.0,1.0,0.2773827984929085,0.33740466877463315,1,Drug Interactions,Pain,0,0,,1.0,1.0,1.0,1.0
